cluster_id,TF_name,A_score,E_score,O_score,rank_A_score,rank_E_score,rank_O_score,rank_sum,TF_rank
c3,FOSB,-0.8420564370746075,1.348269262805951,31.291666666666668,400,281,107,788,312
c2,POU4F2,-2.586178594457584,224.6833877501485,2.4,378,1,430,809,312
c1,SOHLH2,0.5406558331552185,0,18,169,436,216,821,312
c3,POU3F2,-3.9604570035489197,13.398585930626288,13.666666666666666,459,90,239,788,313
c2,ZNF410,1.2032230110584776,1.8267542900845952,1,91,258,460,809,313
c1,POU2F2,0.7184794773722185,0.003025174499267715,15.75,162,419,240,821,313
c3,GLIS1,0.11745566391976427,14.502830501027118,1,241,86,461,788,314
c2,SCRT1,-1.57367417151606,1.8931152659661603,14.8,320,257,233,810,314
c1,NEUROD1,-10.342348768166318,1.4154148574244125,39.75,461,272,90,823,314
c3,TGIF2LX,1.2270257287956767,0.08768691602518923,7.666666666666666,79,385,325,789,315
c2,NKX2-3,-5.672434895138653,3.5733687580308864,18.9,426,211,174,811,315
c1,ESRRA,-0.9471807313530616,0.019511908803675093,21.25,264,387,172,823,315
c3,BARHL2,0.6400796967812354,3.0021199220618953,3.409090909090909,149,229,416,794,316
c2,BACH2,1.650748666438754,0.5852603656915483,3.2,74,315,422,811,316
c1,HOXB9,0.6031671278935851,1.9752518157631198,4.75,167,255,401,823,316
c3,PAX9,0.5025601550624164,5.689980029164991,1.8823529411764706,169,182,443,794,317
c2,FOXH1,-0.16180718615662495,0.2585332886754471,9.8,185,347,282,814,317
c1,FOXA2,-6.065677477919355,3.095652978290441,20.25,428,211,187,826,317
c3,HES2,0.1025047574718589,0.012941385152640138,27.5,244,432,119,795,318
c2,OLIG1,-0.9276268826913839,9.764059958871528,2.7,263,126,427,816,318
c1,SOX13,-4.013566836244967,2.235785640105508,19,386,241,199,826,318
c3,NFKB2,-1.3012978453875335,33.68246455680761,7.166666666666667,430,36,334,800,319
c2,PPARA,0.20601469358065191,0.008898694906187945,14,154,425,238,817,319
c1,ZNF136,-0.06464660474338174,4.488673740051189,2,201,183,442,826,319
c3,KLF16,-0.5882857136880387,0.006687145815761171,161.625,362,436,4,802,320
c2,GRHL1,2.7732242498030986,0.008427378112396525,6.2,43,426,348,817,320
c1,NHLH1,-8.333377004179395,0.3185433751453246,57.5,454,324,49,827,320
c3,CREB3L4,-0.2090085555937479,0.058895688852715636,32.916666666666664,303,396,103,802,321
c2,HES2,-1.207019024614651,0.022274156964089502,27.1,289,408,121,818,321
c1,ZIC1,-3.205337324135895,3.161545576962979,15,373,209,246,828,321
c3,NR1D1,0.17708890945874478,8.149836288223373,2.5833333333333335,230,145,430,805,322
c2,POU4F1,-2.878128300367389,6.410409005497911,10.9,385,165,269,819,322
c1,POU3F1,-0.7216347385084108,0.05938764693234575,18.25,248,369,212,829,322
c3,OVOL2,-0.4206053773062438,49.20647724646131,1.9130434782608696,342,22,441,805,323
c2,DMRTC2,-0.21572164271856584,1.1797257034845587,6.3,193,283,343,819,323
c1,ZFP57,-1.0211749862938357,1.2783102119227476,12,271,277,282,830,323
c3,MLX,-0.12167489558883011,3.288454831752228,9.458333333333332,289,226,292,807,324
c2,CEBPB,1.6067570767180683,0.05960073302954343,6,77,386,356,819,324
c1,SRF,-0.7782104780472678,9.766752966035051,1,252,120,458,830,324
c3,NFE2,-2.053173311610383,20.178410634154055,9.041666666666666,445,63,299,807,325
c2,BHLHE23,-0.7416270150878944,8.341067060488307,2.3,242,144,434,820,325
c1,CREB3,2.7007358024582713,0.01130898999856324,6.75,71,400,361,832,325
c3,LHX6,1.030992627438486,0.41100112837273645,5.541666666666667,97,338,373,808,326
c2,ZIC3,-2.07125617701075,0.3085682579931131,26.1,358,339,128,825,326
c1,ZIC4,-2.886908959320195,0.0073370054944265125,52.25,368,407,60,835,326
c3,RUNX3,-0.18309265257850552,1.6016115683095096,13.458333333333334,298,269,242,809,327
c2,PAX3,-2.540737141737289,26.082713937291974,4.2,376,50,399,825,327
c1,ZIC3,-3.2918827103765462,0.25594301916684176,29.25,375,334,126,835,327
c3,E2F4,-0.11347004156458917,7.2209168079059545,6.291666666666666,288,162,359,809,328
c2,HOXB13,0.0029461977002615217,0.00412033539440537,15.5,169,439,221,829,328
c1,EOMES,1.2932544343363488,0.005802423592428867,10.5,123,411,302,836,328
c3,DMRTC2,0.5022678864320991,0.9221750754743644,6.833333333333333,170,303,337,810,329
c2,ATF6,-1.6154863194194795,17.403354950435258,2.6,325,76,428,829,329
c1,POU4F2,-4.856570913506302,613.2120166188088,2.25,398,2,438,838,329
c3,HOXD11,0.023441809021796357,5.698901296489932,5.791666666666666,262,181,367,810,330
c2,NR4A2,-1.7879452550796986,4.867900805095385,8.1,335,186,309,830,330
c1,SOX21,-0.39997298320754004,6.234646590548237,1,223,157,459,839,330
c3,MYBL2,0.15052720445210474,9.154936297186328,1.4545454545454546,233,128,452,813,331
c2,ATF3,-2.263830099660365,10.527304783754863,6.1,366,115,349,830,331
c1,POU2F1,-1.2675790124349131,0.27758642294037816,17.5,288,331,223,842,331
c3,TBX19,0.7603467170703456,2.0910193309964358,2.4,130,253,432,815,332
c2,E2F2,0.04101474885510288,0.7546049559136805,5.6,167,299,364,830,332
c1,GLIS3,-0.2946508594273916,3.6851908213749938,3,214,199,429,842,332
c3,VEZF1,-0.23294511143036895,0.036389130060539204,35.041666666666664,309,414,94,817,333
c2,MXI1,-3.77239274003564,3.440997053725206,15.8,405,216,214,835,333
c1,TCF3,-7.106244363860984,0.04284598971810037,81.25,445,372,30,847,333
c3,MYCN,0.041398748926884076,0.22883721809114851,16.833333333333332,260,355,204,819,334
c2,HOXD9,-0.7870667166197807,1.1981421729884145,8.5,252,282,303,837,334
c1,SMAD2,-4.3389366032734635,0.0601456968753365,42.75,392,368,87,847,334
c3,POU2F3,-5.478217112076912,7.5619001214491535,16.625,462,153,206,821,335
c2,BHLHE41,-1.234117332645861,1.4767719053138588,10.1,294,267,278,839,335
c1,NFIX,-8.278447722546716,3.215252988752797,20,452,207,188,847,335
c3,SOX21,0.3454797702591699,7.488289199427105,1,205,155,463,823,336
c2,EOMES,-0.27298771174760467,0.1123665604591326,10.6,198,368,274,840,336
c1,MEIS2,-2.604361340022745,3.822893252278137,10.5,354,196,300,850,336
c3,DBP,0.5408647724619733,1.7117227872243121,4.583333333333333,163,264,397,824,337
c2,MYCN,-1.8735097288720257,0.6018011805143585,17.7,343,312,186,841,337
c1,CEBPG,-1.8545463859997358,2.1623257643677727,11.75,321,247,284,852,337
c3,EOMES,0.7613909626521798,0.038693590827111594,10,129,411,285,825,338
c2,MEIS2,-3.266976117992198,7.006014167011361,9.5,394,158,289,841,338
c1,PROP1,-4.734924780958611,16.046642493979267,6,397,82,375,854,338
c3,ETV6,-0.7843705728894215,0.3130283656998807,38.041666666666664,393,350,83,826,339
c2,TCF3,-10.408037954493945,0.18627602577053404,78.7,458,355,30,843,339
c1,MXI1,-4.41983614445878,1.4026624744265048,19.75,394,273,190,857,339
c3,HOXB13,0.33440841207398825,0.028020584953875542,17.041666666666668,208,420,199,827,340
c2,SCRT2,-2.0112296578413225,1.4579100625023305,15.8,357,271,216,844,340
c1,NR1I2,-1.0890453140722314,0.49005274589945746,12.5,274,307,276,857,340
c3,MAFK,-1.3076116859227653,2.344798365660008,21.5,431,247,151,829,341
c2,NHLH2,-6.20313931886871,10.06052334665969,9.4,433,121,291,845,341
c1,ONECUT1,-1.4650838456255397,1.7740405244105442,11,299,263,295,857,341
c3,ETV5,-0.41230672020438636,0.009433805032964974,44.541666666666664,338,433,60,831,342
c2,ZIC4,-2.5154745492269557,0.011469807825464808,50.6,374,421,51,846,342
c1,ZNF341,-2.575664074078975,0.01700772987264362,31.5,352,389,118,859,342
c3,EVX2,1.8374091455628405,0.018412800616093166,5.958333333333333,42,424,365,831,343
c2,NR2F1,-0.7735079076179764,0,24.4,248,460,138,846,343
c1,GSC,-1.4440182470067784,2.5227512794440026,8.5,296,233,330,859,343
c3,ZNF684,-0.41447535454692686,11.592436904834202,4.875,340,106,387,833,344
c2,NFATC4,-1.9631208142285574,0.29877627971693227,21.1,351,340,155,846,344
c1,TP53,-3.4181478447243783,21.872129930097902,3.25,376,58,425,859,344
c3,HOXB9,0.10457504121568509,4.08641127149905,4.791666666666666,243,204,389,836,345
c2,SOX8,-0.8913656606669554,0.009733448841724151,20.1,262,422,162,846,345
c1,PAX3,-2.7499399965516194,16.668491297867934,3.5,362,76,422,860,345
c3,E2F1,-0.13253460256501065,2.4341127637352984,8.875,293,243,301,837,346
c2,XBP1,-0.6341362046831961,2.372288242679957,5.222222222222222,231,243,373,847,346
c1,SOX4,-8.371217622399945,0.3153737538230906,44.25,455,325,81,861,346
c3,ZBTB7C,0.009379298175724285,0.0023586658713747686,25.583333333333332,264,447,127,838,347
c2,GLIS3,-0.7006175057744269,5.328338581939908,2.3333333333333335,238,177,432,847,347
c1,HIF1A,0.11798219132571178,0,16.75,190,441,230,861,347
c3,RELA,-1.7569816059858372,1.8548117693683914,23.25,439,262,142,843,348
c2,GLI2,-0.6490427448864885,0.19144412296459182,11.8,233,353,262,848,348
c1,GSX1,-5.687685475501137,15.573699502238297,6.5,418,85,362,865,348
c3,HIF1A,0.3325492222799312,0.014169503621059858,16.833333333333332,209,431,205,845,349
c2,MAF,-0.2669998382218589,5.20142389416881e-4,16.4,197,449,203,849,349
c1,PAX9,-0.036324907941764906,2.9645511538176375,1.25,200,213,453,866,349
c3,RFX4,0.5704797951760383,0.058861747576219876,9.625,160,397,288,845,350
c2,FOXD2,-1.6805675197948222,0.8948911232226033,15.1,329,293,227,849,350
c1,CREM,0.9340649579392225,0,11.5,146,434,290,870,350
c3,MYBL1,-0.19452187007957128,10.700755326809489,2.2857142857142856,299,110,436,845,351
c2,MYBL2,0.28227123414086464,2.1006061138093135,1.25,147,252,450,849,351
c1,NHLH2,-7.4711881835799625,6.116313789549635,13,449,159,267,875,351
c3,YY1,-0.8031037365529728,0.7207801823132075,24.208333333333332,397,312,137,846,352
c2,ZNF341,-2.516065326413249,0.13411346316447406,30.7,375,366,109,850,352
c1,VDR,1.2328239815962707,0.02861059635965961,6.5,127,382,366,875,352
c3,STAT2,-1.2418474529576435,3.2908414795366467,17.666666666666668,428,225,193,846,353
c2,MAFF,-3.465825701851859,6.440541370431867,9.5,400,164,290,854,353
c1,HNF1B,-0.9926796904507992,4.011859778740303,4.25,270,193,413,876,353
c3,RFX5,0.9622426568615603,0.08143402265605712,6.333333333333333,103,387,357,847,354
c2,HOXB9,-1.3544226242252349,5.090030541387311,5.4,302,182,370,854,354
c1,CEBPE,-2.2754861646580733,7.202961595989883,5.25,340,149,390,879,354
c3,NFATC4,-0.39904072846622235,0.22769448423732716,20.875,336,356,156,848,355
c2,PAX7,-1.3352167770541925,12.300310308269179,1.25,299,107,449,855,355
c1,PAX1,-0.9837311520877974,4.513611774089116,2.5,266,182,434,882,355
c3,PKNOX2,1.3381013017010812,0.49270492453012893,1.8181818181818181,69,335,445,849,356
c2,JDP2,1.1536983854178797,0,7.9,92,453,312,857,356
c1,POU3F3,-1.7935667575165049,0.21692493789659228,17,318,339,226,883,356
c3,ESRRB,0.8331670497297782,0.14787021784686152,6.083333333333333,114,374,362,850,357
c2,TCF4,-7.443661977190553,0.08278415283348041,62,447,381,34,862,357
c1,RFX3,-2.3338738811835613,0.004882272861014945,29.25,343,414,128,885,357
c3,ELK1,-1.0550905376777893,0.7354130600317508,25.75,414,311,126,851,358
c2,POU4F3,-2.803307261234682,4.703564575760927,9.6,384,191,287,862,358
c1,MAF,-0.4193806053222354,0,18,227,443,217,887,358
c3,PAX5,-0.050746242197220334,0.04867386461553107,18.958333333333332,277,399,179,855,359
c2,HEY1,-1.5883453519549156,0.0976835713906451,19.9,322,376,165,863,359
c1,ARGFX,-5.61529091965021,7.04993331661244,9.25,416,150,321,887,359
c3,MITF,-0.25782470152342035,4.092790329673965,6.75,312,203,340,855,360
c2,CDX1,-0.3678745067157499,0.5701285451669305,6.5,208,316,340,864,360
c1,EBF1,-8.906315121369463,0.16053505337615936,43.5,458,347,85,890,360
c3,KLF13,-0.3597466685650984,8.53432409778751,4.666666666666666,326,139,394,859,361
c2,TGIF2,-6.073096338172455,58.208406855851706,3.4,430,17,419,866,361
c1,GLIS2,-1.4500923459015016,0.2737566183347633,13.75,297,332,261,890,361
c3,E2F7,-0.48280623050798366,26.46673331921153,1,351,50,459,860,362
c2,PROP1,-2.9799776391071826,11.990576193773475,5.4,389,110,368,867,362
c1,HES7,-0.5807572643637193,2.2122658184070705,4.5,238,244,408,890,362
c3,BHLHE41,-0.20122796897426323,1.274872056359506,10.583333333333334,301,285,279,865,363
c2,ATF2,-4.564900450717253,2.9257740536189853,14.9,412,227,230,869,363
c1,BARX2,-2.3054681221236453,1.3472210096186474,12.5,341,275,275,891,363
c3,FEV,-0.6025036680805396,0.32963409798084126,22.083333333333332,367,349,150,866,364
c2,ZNF282,-0.10594494933924295,1.2137102707467013,3.8,179,280,410,869,364
c1,HOXB13,-1.658084968898479,0.02147814108422781,19.25,311,385,196,892,364
c3,XBP1,-0.04619445529966554,2.416935243701827,6.5,276,244,348,868,365
c2,NFYC,-1.9557612339185904,0.006023499385498884,38.8,350,434,86,870,365
c1,TCF4,-8.463146793151967,0.00817713955636133,65.75,456,405,33,894,365
c2,ZNF317,-2.61266151749275,0.11187410272749101,26.6,381,369,123,873,366
c3,GBX1,1.6036272816518582,0,5.791666666666667,53,454,366,873,366
c1,ZNF652,-0.5139467794553589,0.014891413052831067,13,233,395,268,896,366
c2,HOXA13,-0.12244836406158134,0.03432356117180367,9.3,181,398,294,873,367
c3,SRF,-0.280487410013172,10.745563104022976,1.5,317,109,448,874,367
c1,ESX1,-3.5432359844517376,2.83447608378854,11,382,220,294,896,367
c2,PAX1,-1.1082122339214062,7.7404572332416555,1.5,280,148,446,874,368
c3,KLF2,-1.1956331643661018,0.0038820518392957666,140.79166666666666,425,445,7,877,368
c1,NFIL3,-3.500933799435278,4.357600637355257,8.25,379,185,335,899,368
c2,NFATC3,-1.201172697147502,0.007459226134416866,20.7,288,429,158,875,369
c3,ERG,-0.41210859469116434,0.0721842299113842,22.458333333333332,337,393,149,879,369
c1,SOX15,-4.33195387464436,0.015592452494432243,31.75,391,394,115,900,369
c2,PKNOX1,-2.1119251548685765,0.1712240852434674,20.6,359,359,159,877,370
c3,NFE2L1,-1.4869068561254306,28.30090444944419,4.166666666666667,436,44,403,883,370
c1,MYB,-2.0147738757444764,0.08194081285070086,18.25,327,362,211,900,370
c2,MEIS1,-2.8924783447808498,2.157518737348386,13.3,386,249,242,877,371
c3,CREM,-0.10506990167304933,0.6412705749520407,10.25,284,320,281,885,371
c1,SCRT1,-1.621089783002895,0.0305966762066984,18.25,309,378,213,900,371
c2,ZSCAN29,0.3324809864067463,0.032843611422598125,6.7,143,399,337,879,372
c3,HOXD10,0.08226549216870992,2.965087551584067,4.041666666666667,249,230,406,885,372
c1,NR4A2,-0.9883762922122701,0.5847942463431498,8.5,268,300,332,900,372
c2,RORA,-1.9826628643744697,0.33449187648919576,17.2,354,334,192,880,373
c3,TP53,-0.7608961015248235,16.686800471052223,3.130434782608696,386,77,422,885,373
c1,DUX4,0.5000209351823979,0.0125206674984093,8.25,171,398,339,908,373
c2,SOX21,-1.8516077088848433,13.139255539850188,1.25,342,96,448,886,374
c3,NFATC3,-0.5648300397715764,0.1786097026028691,20.166666666666668,359,366,163,888,374
c1,BHLHE23,-1.7724043490991797,6.922110182146973,2,316,153,440,909,374
c2,FOXP2,-1.4140727200018042,0.006477556447334133,22.7,309,432,146,887,375
c3,SPDEF,-0.5902600376535199,1.6805859647449841,11.958333333333334,363,265,260,888,375
c1,DBP,-1.1733268782141542,2.033100024452283,5.5,279,250,384,913,375
c3,MTF1,-0.2262695887235618,4.106630257101734,5.260869565217392,307,202,379,888,376
c2,ZBTB26,-1.2010844154553342,0.0014588605586192429,20.9,287,446,157,890,376
c1,ATF7,0.19700204439166757,0.48425133768215034,4,186,309,418,913,376
c3,NR3C2,0.5132224555662542,1.4962187820516175,1.6111111111111112,167,276,446,889,377
c2,NHLH1,-9.324631000011006,0.04528646436208191,51.4,454,393,49,896,377
c1,POU4F1,-5.346976925111175,1.6527018472467692,15.75,408,267,239,914,377
c3,MYB,-0.2669562989334351,0.1858850151991553,15.708333333333334,314,365,217,896,378
c2,CREB1,-3.442303190256838,0.44348307913572105,18.8,399,326,175,900,378
c1,CLOCK,-2.1552989390303634,2.0043639943975107,9,334,254,327,915,378
c3,ZSCAN29,0.19763554269343656,0.5313554800698798,6.75,227,331,341,899,379
c2,PHOX2A,-4.068840541591116,10.061697358639263,5.3,409,119,372,900,379
c1,EBF3,-7.515153119452085,0.00818187319041851,51.75,450,404,62,916,379
c2,TFCP2,1.8684412076871277,9.62998480325521e-4,4.8,66,447,387,900,380
c3,ZBTB33,-0.8602226926896798,1.2652348405478635,16.291666666666668,403,287,211,901,380
c1,E2F3,-0.24830365262347776,1.8155640731930611,2,212,260,444,916,380
c2,HOXC13,-1.552608707060503,5.814468423643883,3.8,318,173,409,900,381
c3,IRF8,-1.5049129151045286,114.71241249239064,1,437,6,458,901,381
c1,ZNF317,-4.620228698487095,0.004299026656890535,35,396,416,107,919,381
c3,ETS2,-0.4219368852361113,0.01420176758501593,25.125,343,430,129,902,382
c2,PAX6,-1.3081301171741488,3.5778148594554766,4.3,298,210,395,903,382
c1,OLIG1,-1.248911947607223,3.7897230563215323,2.3333333333333335,287,197,437,921,382
c3,HOXA13,0.4268453598139657,0.044844933374699504,8.375,186,406,311,903,383
c2,ONECUT3,-3.1360978468512366,15.100834873148836,3,393,85,425,903,383
c1,LBX2,-5.842547340924162,4.629170890740942,9.25,421,179,322,922,383
c3,CENPB,-1.8006235231895023,18.825753134482795,4.782608695652174,441,72,390,903,384
c2,EVX1,-0.774490199194129,1.7860414740783612,4.1,249,260,402,911,384
c1,HLF,-3.196874648810295,5.390146263125834,5.75,371,170,381,922,384
c3,ZBTB26,-0.13133933896597183,0,21.291666666666668,292,461,153,906,385
c2,OVOL1,0.6993717121205768,0.17275004565222848,1.5714285714285714,110,358,444,912,385
c1,DMRTC2,-1.113904682821381,0.4067619369677169,8.25,275,313,338,926,385
c3,E2F2,-0.16345386417303606,1.9735037843875676,6.333333333333333,296,257,356,909,386
c2,ESR1,4.698379967887465,0,1.5,16,451,447,914,386
c1,OTX2,0.2659094116188325,0.00888266398742891,8,179,403,344,926,386
c3,GSC,-0.08645967670243157,0.8556880983142597,7.833333333333334,282,306,322,910,387
c2,ZNF274,-0.7500883292130628,0.9612007959859734,4.8,245,289,385,919,387
c1,FOXF2,-5.459048189038995,1.6814034607319241,14.5,411,266,250,927,387
c3,ETS1,-0.44363932876808276,9.053761639321198e-4,29.291666666666668,348,451,113,912,388
c2,GATA4,-0.4014964480184407,0,12.7,212,458,252,922,388
c1,JDP2,0.8640171040864428,0,8.25,152,435,340,927,388
c3,NRL,1.1632600144106051,0.005991102822071962,4.708333333333333,84,438,392,914,389
c2,BARHL2,-2.1273694034880544,8.257026099810354,3.5555555555555554,360,145,417,922,389
c1,GATA2,-3.6832401391803975,2.191671903503802,10.75,384,246,299,929,389
c3,PPARA,0.2863671064988409,0.0043027176654278,12,214,443,259,916,390
c2,MITF,-1.9803186792006475,2.9008414252789936,6.3,353,229,342,924,390
c1,ESRRB,-0.2960174416447653,0,12.5,215,442,277,934,390
c3,MEF2D,-0.9052721208551473,6.796209132718292,6.541666666666667,405,166,345,916,391
c2,ZNF136,-1.1097124903648659,2.5935894827928485,3.888888888888889,282,237,408,927,391
c1,CDX1,-0.5704164014907218,0.20852705373197247,7.25,236,341,359,936,391
c3,ZNF136,-0.07308940042531323,3.165892653526966,4,280,228,408,916,392
c2,RORC,-1.4337839011532791,0.8654948915118964,7.4,311,295,324,930,392
c1,PROX1,-0.17595733705908556,0.493487443858873,3.3333333333333335,206,306,424,936,392
c3,HLF,-0.9265076149686657,8.462746896464179,5.708333333333333,407,141,371,919,393
c2,ZNF24,-0.631249120813642,0.008294529235272465,10.6,229,427,275,931,393
c1,MEIS1,-2.0404542282507405,0.3638363988928049,11.25,329,316,292,937,393
c3,MAFG,0.4242509238343506,0.004352256098902782,9.541666666666666,187,442,291,920,394
c2,ATOH7,-5.786995774449353,1.9106437530208498,12.4,427,254,258,939,394
c1,TGIF2,-5.950417391003697,9.647870331717312,4.75,424,123,399,946,394
c3,IRF5,-0.9436221661637457,6.843560817043996,6.458333333333333,408,165,350,923,395
c2,SMAD5,0.1490778068071557,0.034477521088532144,4.9,158,397,384,939,395
c1,TBX19,-1.042607165484075,2.5829802386627554,1.3333333333333333,272,230,450,952,395
c3,SP4,-0.850126503389776,0.03305298815651656,31.583333333333332,402,416,106,924,396
c2,RFX3,-3.2910368576317732,0.016235632607791668,25.1,395,411,135,941,396
c1,OLIG2,-0.89927019249263,0.32854550259946885,6.25,261,322,372,955,396
c3,GLI2,-0.2544274023526998,0.16059911893814396,13.458333333333334,311,370,243,924,397
c2,CREB3,-0.6670917632891654,0.06297801044132267,7.5,234,385,322,941,397
c1,ALX3,-6.239057005356575,2.2259859928958052,12,432,243,281,956,397
c3,NFIL3,-1.1245006869317842,5.304265160106703,8.041666666666666,420,189,318,927,398
c2,PPARD,-0.0737973958420333,0.1622606875493261,4,177,361,405,943,398
c1,ZBTB26,-2.991246666939239,0,28.5,370,457,133,960,398
c3,ERF,-0.31511997407597864,0,22.708333333333332,321,462,146,929,399
c2,SOHLH2,-1.6976191512314067,0,21.8,330,461,153,944,399
c1,GRHL1,-0.47410825120269073,0.005583323600626393,9.5,230,413,317,960,399
c3,TEAD1,-1.0202461028434688,1.1943781796502528,14.958333333333332,411,292,226,929,400
c2,PBX2,-2.8928549588834613,0.748644223746487,12,387,300,259,946,400
c1,ONECUT2,-0.29685467364767515,0.37011895772058323,2.75,216,315,432,963,400
c3,TEF,0.47884696147408823,0.5645564402779214,2.75,175,327,427,929,401
c2,ARGFX,-5.616320673553498,7.131919241095364,5.4,424,154,369,947,401
c1,RAX,-5.103947781241274,2.353546273858906,8.5,402,237,331,970,401
c3,HOXA9,-0.3209135110668246,4.889208716739513,3.666666666666667,322,194,414,930,402
c2,TP53,-4.989732266448284,12.747582950094632,2.3,417,100,433,950,402
c1,ESR2,-2.6676210321882876,0,23.75,360,456,156,972,402
c3,ATF7,0.12273711274034331,1.5427452551393717,3.2916666666666665,239,273,420,932,403
c2,HES7,-1.7711712185645359,4.236243974490534,3.5,333,201,418,952,403
c1,TP63,-2.6119026452542426,4.668948933307512,2,355,177,441,973,403
c3,ELF4,-0.7355512234529699,0.5832125769281107,14.791666666666666,382,326,227,935,404
c2,ZBTB18,-7.061380360949533,1.0949733738559524,15.1,441,287,226,954,404
c1,ZSCAN29,-1.5924519009038058,0.16913074990958224,9.25,306,345,323,974,404
c3,RELB,-1.1638306912708822,0.5997283884967207,17.708333333333332,423,323,191,937,405
c2,NR2F2,-1.492930119502086,0.002010804353678532,16.9,316,444,195,955,405
c1,MYBL2,-0.24829505475098274,0.3044465143881551,2.5,211,328,435,974,405
c3,OLIG1,-0.8495409436877568,10.700624416228917,2.608695652173913,401,111,429,941,406
c2,TEF,-0.4501341212032398,0.1847211844882845,4.9,217,356,383,956,406
c1,MIXL1,-5.859320903581806,2.794562111819749,8.25,422,221,336,979,406
c3,NR3C1,0.6023409837259861,0.4892790394484415,1.5,155,336,450,941,407
c2,HESX1,-6.724083584539493,8.824157964767602,4.5,437,137,391,965,407
c1,HOXA13,-0.7219869281924469,0.02593780283680018,7.75,249,383,351,983,407
c3,PPARD,0.6016753760468765,0.12293102407931987,3.7916666666666665,156,377,411,944,408
c2,NFIC,-9.742532078802581,0.02693937633043373,30.4,456,404,110,970,408
c1,FOXD2,-7.226498281352577,0.04363948241731534,21.5,446,371,168,985,408
c3,HNF1A,0.0759014774949847,0.640380600022679,5.541666666666666,250,321,374,945,409
c2,LHX6,-0.8772129449973507,0.7639391145095737,3.7,261,298,412,971,409
c1,TFAP4,-5.415959424377955,0,30.25,410,458,122,990,409
c3,ETV3,-0.5980948815607995,0.03737279457301896,19.625,365,413,169,947,410
c2,RFX2,-3.964758934437132,4.893814982382834,4.9,408,185,381,974,410
c1,POU1F1,-1.1778351769175743,0,13.75,280,449,263,992,410
c3,ZNF274,0.27382873771657956,0.40727508245769156,4.666666666666666,216,340,395,951,411
c2,ONECUT1,-3.1239091669320773,0.8963498710579045,9.1,392,292,296,980,411
c1,PAX7,-1.2309852070124307,1.7965017451034504,1.5,285,261,448,994,411
c3,DUX4,0.45667188774466927,0.02197136954772185,6.416666666666667,179,422,353,954,412
c2,TFAP4,-7.974417694857688,0.03251766685995857,25.3,448,400,133,981,412
c1,FOXP2,-6.362136802001233,0.0024362114746960925,27.75,437,420,138,995,412
c3,HSF1,-0.7846468755154206,8.61493182368987,2.75,394,136,426,956,413
c2,LMX1B,-4.733847850925332,3.845426632048453,5.9,415,208,359,982,413
c1,RFX2,-2.17501006079343,1.0783363984816787,6,335,283,377,995,413
c3,DMRT3,0.8039066672589112,0,5.083333333333333,118,458,382,958,414
c2,MYF6,-5.9642224813202205,1.1696619275608433,10.7,428,284,271,983,414
c1,ZNF24,-0.9887522630104413,0,12.25,269,448,279,996,414
c3,MLXIPL,-0.09000585255155522,0.017257804461572716,11.75,283,425,263,971,415
c2,FERD3L,-7.402118303363152,3.7031568006293734,7.2,446,209,328,983,415
c1,MAFG,-1.5248728349468863,0,15.25,303,451,243,997,415
c3,PROX1,0.09799941180262273,1.0193615509614429,2.35,246,297,434,977,416
c2,ALX3,-5.6342285716011125,1.9073564811945196,8.1,425,255,310,990,416
c1,OVOL1,0.6978314624693844,0.019499891247522622,2,164,388,445,997,416
c3,IRF4,-1.4822124133261982,13.560031742492832,1,435,87,462,984,417
c2,MLXIPL,-1.182720514890597,0.004112656147614796,11.4,286,440,265,991,417
c1,CEBPD,-0.8278742020724902,0,11,256,445,298,999,417
c3,EGR3,-0.91521194230766,7.302351158846999e-4,24.958333333333332,406,452,131,989,418
c2,NOTO,-1.075120232882644,0.09397356276325683,6.8,279,377,335,991,418
c1,ZNF274,-1.3620315575896682,0.8087247045489926,4.25,294,291,414,999,418
c3,MEF2C,-0.7883884948672405,0.09466507511988448,16,395,384,212,991,419
c2,OLIG2,-1.7244674950256387,0.6228390712903941,6.1,332,310,351,993,419
c1,PBX2,-5.487469152753905,0.1703601439921455,15.25,414,344,242,1000,419
c3,ZNF282,-0.013267477921884313,0.85162512045138306,3.347826086956522,268,307,418,993,420
c2,HOXA6,-1.0675818843192488,0.2914088838615281,5.1,278,342,376,996,420
c1,SOX14,-2.072253776626202,0.010660068061421552,13,330,401,269,1000,420
c2,GBX1,-1.366442573187155,0.6877905903616891,4.7,304,303,389,996,421
c3,BHLHE23,-0.678402419080173,5.361268491082875,2.25,373,187,438,998,421
c1,TFCP2,0.21631076322077594,0,6,182,439,379,1000,421
c3,ZNF24,-0.46948785511141783,0.06260466779185554,12.041666666666666,350,395,258,1003,422
c1,SOX8,-5.3004778759392,0.014257709922754047,19,407,396,201,1004,422
c2,NFIA,-8.2790557241299,0.05767701549647386,19.7,452,388,169,1009,422
c1,PAX6,-4.017626303331228,1.9371385339137643,6.5,387,256,364,1007,423
c3,ELF2,-0.7818502827189501,0.06661047979277465,15.375,391,394,223,1008,423
c2,TP63,-3.6672823251465054,7.06482904752407,1.2,403,157,451,1011,423
c3,GSC2,-0.28665296722779743,0.24547615084053137,7.083333333333334,319,354,335,1008,424
c1,NEUROG1,-1.3509548608443227,0.4846662772246567,4.5,293,308,409,1010,424
c2,NR3C2,-1.3448628205385154,1.4706835755360257,1.1666666666666667,300,268,453,1021,424
